id,title,description,link,image_link,price,availability,condition
386944814076,Ann Taylor Loft - Short Sleeve Button V Tiered Summer Dress S - Pink Bird Print,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944814076,https://i.ebayimg.com/00/s/MTU0OFgxMDM4/z/XUkAAOSwxLZmJChl/$_57.PNG?set_id=880000500F,16.14 USD,in_stock,used
386944819952,Laju - Womens Navy Blue Swing Dress - M - Cap Sleeve - Pockets - V-Neck,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944819952,https://i.ebayimg.com/00/s/MTQ5Mlg3NzU=/z/gq8AAOSwSBxmJCjz/$_57.PNG?set_id=880000500F,12.74 USD,in_stock,used
386944831546,"JP Amalfi - ""Mare Berbero"" Berber Sea - Limited Edition White Unisex T-Shirt - L",Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944831546,https://i.ebayimg.com/00/s/MTUzOFgxMDY1/z/XmMAAOSw81xmJCpn/$_57.PNG?set_id=880000500F,15.29 USD,in_stock,used
386944844905,Quiksilver Mens XL Heritage SS T-Shirt Dark Denim Heather Blue EQYWR0302 BRQH,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944844905,https://i.ebayimg.com/00/s/MTM3NFgxMDE3/z/ouAAAOSwgadmJCxD/$_57.PNG?set_id=880000500F,12.74 USD,in_stock,used
386797530919,"Logisnext - Pipe/ Duct, Pre Cleaner - 91A6101200 - for Mitsubishi Forklifts",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797530919,https://i.ebayimg.com/00/s/ODQ2WDEyMTk=/z/VW8AAOSwwpxl1Si0/$_57.PNG?set_id=880000500F,147.39 USD,in_stock,used
386797536349,"*150 Qty* ProSelect - 36"" Cable Ties/ Zip Ties - Black - 175 lbs - PSCTB36",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797536349,https://i.ebayimg.com/00/s/MTUzNVg3MDc=/z/CAgAAOSwa1Rl1SoA/$_57.PNG?set_id=880000500F,35.24 USD,in_stock,used
386797552450,Victory - Evaporator Sensing Probe w/ Connector - Gray - 50829316,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797552450,https://i.ebayimg.com/00/s/MTQzOFg4NjY=/z/sfkAAOSwsk1l1SsE/$_57.PNG?set_id=880000500F,29.74 USD,in_stock,used
386300861040,Zara - Trafaluc Denim Skinny Pants - 10 - Black w/ Red & White Stripes - Stretch,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386300861040,https://i.ebayimg.com/00/s/MTUwM1g5MjA=/z/T-cAAOSwQNllW-Td/$_57.PNG?set_id=880000500F,16.99 USD,in_stock,used
386797587997,RAEL - Explosion Proof Electric Motor - RL-71-B4-2RL - II 2G Ex db IIC t4 Gb,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797587997,https://i.ebayimg.com/00/s/MTA1OFgxMTc4/z/P0IAAOSwxp5l1S8j/$_57.PNG?set_id=880000500F,121.93 USD,in_stock,used
386300877101,Peserico Italy - Women's Sweater w/ Floral Design - US 8 - Black - 3/4 Sleeve,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386300877101,https://i.ebayimg.com/00/s/MTI4Mlg4NjY=/z/20IAAOSwXbtlW-aU/$_57.PNG?set_id=880000500F,88.43 USD,in_stock,used
386300880943,Coal N Terry CNT - Women's Dyed Shredded Denim Jeans - 6 - Button - Adjustable,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386300880943,https://i.ebayimg.com/00/s/MTU2Mlg4MTU=/z/2WAAAOSwmlxlW-eE/$_57.PNG?set_id=880000500F,90.44 USD,in_stock,used
386006268093,*Lot of 4* AP Air - 45* #10 Female O-Ring - 461-7531 - 15-2548C,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386006268093,https://i.ebayimg.com/00/s/MTUzOVg4ODM=/z/Pu4AAOSwH49k4pp8/$_57.PNG?set_id=880000500F,27.19 USD,in_stock,new
386006273610,*Lot of 4* OEM Thermo King - Compressor Pin Dowel Replacement - 55-1123 975-2025,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386006273610,https://i.ebayimg.com/00/s/NTczWDEwNzg=/z/xmcAAOSwhyBk4pr9/$_57.PNG?set_id=880000500F,29.74 USD,in_stock,used
386006311502,"AP Air - 90* #10 Male O-Ring - Hose ID 1/2"" Thread 7/8""-18 - 461-7547 SR-1423SH",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386006311502,https://i.ebayimg.com/00/s/Njc4WDE0MDg=/z/DGUAAOSw-RBk4pxI/$_57.PNG?set_id=880000500F,12.74 USD,in_stock,new
386006900250,"Jones Stephens - 2"" Solvent Weld PVC Floor Drain w/ Trap & Plastic Grate D50200",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386006900250,https://i.ebayimg.com/00/s/MTE2MVgxMzA4/z/ZfYAAOSwhGVk4rfC/$_57.PNG?set_id=880000500F,22.09 USD,in_stock,used
386007008817,"Rubinetterie Bresciane - 2"" Water Service In-Line Brass Check Valve - FNWX431K",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007008817,https://i.ebayimg.com/00/s/OTYyWDE1ODE=/z/gnQAAOSw2KNk4r37/$_57.PNG?set_id=880000500F,56.24 USD,in_stock,new
387104518965,"Titan-FCI - 2"" FNPT Wye Y-Strainer - YS81-CS - A216-WCB Carbon Steel - 1480 MWP",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387104518965,https://i.ebayimg.com/00/s/MTA2M1gxNDk3/z/uk4AAOSw6FxmdN41/$_57.PNG?set_id=880000500F,44.99 USD,in_stock,used
387104580373,"Aquatherm - 3"" Split Flange Ring - Carbon Steel w/ Green Epoxy - 9790615722",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387104580373,https://i.ebayimg.com/00/s/OTc0WDE0Mzg=/z/YDcAAOSwfGhmdOD9/$_57.PNG?set_id=880000500F,25.49 USD,in_stock,used
386007358236,*Bag of 25* Hailiang - Wrot Copper Adapters 604R - Nom 3/8 x 1/2 - OD 1/2 x 1/2,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007358236,https://i.ebayimg.com/00/s/MTQzNVgxMTUy/z/AX0AAOSwq-pk4s94/$_57.PNG?set_id=880000500F,31.49 USD,in_stock,new
386007555496,*Bag of 6* Combilift 1/2 Male BSP x 3/4 Male JIC CPF00006 Forklift Fitting-Flar,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007555496,https://i.ebayimg.com/00/s/NzA1WDExMzc=/z/9RwAAOSwMWFk4tl~/$_57.PNG?set_id=880000500F,27.19 USD,in_stock,new
386007694504,"*Bag of 50* Xtra Seal - 1-3/4"" Chrome Valves w/ Caps - 17-560L - Fit .0438"" Hole",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007694504,https://i.ebayimg.com/00/s/MTUyMFgxMDEy/z/SEAAAOSwYN1k4t~D/$_57.PNG?set_id=880000500F,33.74 USD,in_stock,new
387104912472,"Apollo T & P Relief Valve 18C521-5-125 - 1"" MNPT In x FNPT Out, 5"" Elem, 125 psi",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387104912472,https://i.ebayimg.com/00/s/MTQ3MFg1MDA=/z/HVsAAOSw4-RmdP43/$_57.PNG?set_id=880000500F,66.99 USD,in_stock,used
387104922317,Pamco - Flared Reducer Tee AS1035J 080812 - for Bell 206 JetRanger/ LongRanger,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com387104922317,https://i.ebayimg.com/00/s/MTExM1gxNDcy/z/J-EAAOSwC7tmdQG6/$_57.PNG?set_id=880000500F,48.74 USD,in_stock,new
387021523509,Danfoss Aeroquip - ORS Swivel Fitting - 1-7/16-12 Thread x -16 Hose - 1AA16FR16,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021523509,https://i.ebayimg.com/00/s/NTgwWDEwMTk=/z/ev0AAOSwE5ZmTEag/$_57.PNG?set_id=880000500F,22.09 USD,in_stock,used
387021530270,"AY McDonald - 3/4"" Ranger x 1"" Ranger Coupling Pipe Fitting - 74758-11 5196-010",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021530270,https://i.ebayimg.com/00/s/NDk5WDczMg==/z/0GwAAOSw-ARmTEfM/$_57.PNG?set_id=880000500F,48.74 USD,in_stock,used
387021546365,"*Lot of 4* Dixon - Boss - 1"" Ground Joint Stems - GB11 - Plated Steel",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021546365,https://i.ebayimg.com/00/s/OTM1WDEzOTA=/z/fKAAAOSwDFZmTEpf/$_57.PNG?set_id=880000500F,29.74 USD,in_stock,used
387021548821,"Parker 1/2"" In-Line Check Valve DT-500-MSMO-200 - 13/16-16 Seal-Lok x 3/4-16 ORB",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021548821,https://i.ebayimg.com/00/s/NzA3WDEyNzQ=/z/0DMAAOSwHXJmTEqv/$_57.PNG?set_id=880000500F,44.99 USD,in_stock,used
389779933731,John Deere Conveyor Roller WX-2091189 for Wirtgen W195 W200 W205 W207 W210 W215,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com389779933731,https://i.ebayimg.com/00/s/NzIzWDE1MzA=/z/p0IAAeSwhJFpvwbn/$_57.PNG?set_id=880000500F,299.99 USD,in_stock,used
389780001006,"Kimball Midwest 12"" Bin Stand w/ Legs 630B Fits 612 618 619 630 631 660 661 662",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com389780001006,https://i.ebayimg.com/00/s/NTA3WDE1MTc=/z/Y14AAeSwhlRpvwym/$_57.PNG?set_id=880000500F,94.99 USD,in_stock,used
389780268770,Bevel Gear & Pinion Set 48T/12T 4:1 Ratio Matched Set D7 A29 4048A-001 4012A-156,Quality part from Bulldog of the Pines. eBay Condition: Used,https://bulldogofthepines.com389780268770,https://i.ebayimg.com/00/s/MTAwNlg3ODE=/z/i-MAAeSwrmFpvyS1/$_57.PNG?set_id=880000500F,374.99 USD,in_stock,used
389780471898,"PAI Axle Shaft V2945 43-Spline 2-3/16"" OD 35-7/8"" Shaft Length 8-Bolt Tapered",Quality part from Bulldog of the Pines. eBay Condition: Used,https://bulldogofthepines.com389780471898,https://i.ebayimg.com/00/s/ODMxWDEzNzE=/z/BuYAAeSwdbxpvzTi/$_57.PNG?set_id=880000500F,146.99 USD,in_stock,used
389780787640,Reese 5th Wheel Gooseneck Crossmember fits LC3Z-5F057-A 17-22 Ford SD F250 F350,Quality part from Bulldog of the Pines. eBay Condition: Used,https://bulldogofthepines.com389780787640,https://i.ebayimg.com/00/s/NjEzWDE1MDU=/z/kAoAAeSwdbxpv0sG/$_57.PNG?set_id=880000500F,324.99 USD,in_stock,used
387638770447,(Qty 50) Blum - 173H9108180 - 171.150-01.08 Mounting Plate w/ 177H-310-01 Cam,Quality part from Bulldog of the Pines. eBay Condition: Open box,https://bulldogofthepines.com387638770447,https://i.ebayimg.com/00/s/OTcyWDE0Njc=/z/otkAAOSwHy9nP~6Z/$_57.PNG?set_id=880000500F,37.49 USD,in_stock,used
387638770449,(Qty 2) Garage Door Brackets - Full Hinge - Adjustable - Garage Door Parts,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com387638770449,https://i.ebayimg.com/00/s/NjY0WDE0NDA=/z/-70AAOSwHo9nP~we/$_57.PNG?set_id=880000500F,33.74 USD,in_stock,new
389781263712,Dana Spicer - Off-Highway Reman Limited Slip Differential 29641-1X - 5.89 Ratio,Quality part from Bulldog of the Pines. eBay Condition: Remanufactured,https://bulldogofthepines.com389781263712,https://i.ebayimg.com/00/s/ODE5WDE1NDQ=/z/LH0AAeSw7GJpv3ks/$_57.PNG?set_id=880000500F,2099.99 USD,in_stock,used
386138749956,"Rear Brake Drum for Select Kawasaki Mule 4000, 4010, 3010 Diesel w/OE 41038-0035",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386138749956,https://i.ebayimg.com/00/s/OTg4WDEyMDA=/z/L6kAAOSwzVdn90CI/$_57.PNG?set_id=880000500F,28.89 USD,in_stock,new
387227175533,"(Qty 6) Corning Repl Channel Bars for Fiber Closures, 5x Threaded, 1x Unthreaded",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387227175533,https://i.ebayimg.com/00/s/MTU4Nlg1MDA=/z/j3MAAOSwXaBmngNJ/$_57.PNG?set_id=880000500F,56.94 USD,in_stock,used
387754797864,Matisse - Beach - Reflection - Womens Natural Raffia Slide Sandals - US 9M,Quality part from Bulldog of the Pines. eBay Condition: New with defects,https://bulldogofthepines.com387754797864,https://i.ebayimg.com/00/s/MTAxMlgxNDE5/z/gJIAAOSwN7pnlD1f/$_57.PNG?set_id=880000500F,25.49 USD,in_stock,new
387754801534,Seychelles - Womens Summer Rain Slip-On Sandals - 8 - Silver - Made in Italy,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com387754801534,https://i.ebayimg.com/00/s/MTE3N1g5NzY=/z/lwAAAOSwrQhnaH3j/$_57.PNG?set_id=880000500F,18.69 USD,in_stock,used
