id,title,description,link,image_link,price,availability,condition
386130910005,Napa - Echlin - Diesel Oil Pump Seal Kit - KIT206 - for Select 05-10 Ford SD's,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386130910005,https://bulldogofthepines.combanner.jpg,29.74 USD,in_stock,new
386130920511,"(Qty 6) Tetra Whip w/ Male SMA RF Antennas 2-1/4"" UHF 380 ~ 500 MHz APAMSTJ-139",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386130920511,https://bulldogofthepines.combanner.jpg,15.29 USD,in_stock,new
388117396838,"(Qty 4) Amesburytruth 24"" Window Channel Balances 2340 Replaces P/N FA2340 23-4",Quality part from Bulldog of the Pines. eBay Condition: Open box,https://bulldogofthepines.com388117396838,https://bulldogofthepines.combanner.jpg,21.24 USD,in_stock,used
388117405944,(Qty 10) Backplates - for BD S-Gang BlueDiamond Card Readers w/ P/N 100-02620,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com388117405944,https://bulldogofthepines.combanner.jpg,16.99 USD,in_stock,used
388117423796,"(1,000) Gardner Bender WireGard GB-4 Black Hi Temp Wire Nuts 10-004HT 18-10 AWG",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com388117423796,https://bulldogofthepines.combanner.jpg,55.6 USD,in_stock,used
386001380351,"Parker - 30 Series -1"" ID x 1"" NPT Straight Field Attachable Nipple - 0130-16-16",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001380351,https://bulldogofthepines.combanner.jpg,21.24 USD,in_stock,used
386001410093,"*Lot of 6* Hotsy - Quick Connect Couplers - 3/8"" x 3/8"" MNPT - Stainless Steel",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001410093,https://bulldogofthepines.combanner.jpg,38.99 USD,in_stock,used
385798557128,*Lot of 2* Bando - TL1610 - 7/8 Bore - Taper Lock Bushings - 6 Socket Set Screws,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com385798557128,https://bulldogofthepines.combanner.jpg,25.49 USD,in_stock,new
386001493318,"*Lot of 2* Anvil - Iron - Reducing Tee - 1-1/2"" FNPT x 1-1/2"" FNPT x 1"" FNPT",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001493318,https://bulldogofthepines.combanner.jpg,21.24 USD,in_stock,used
385798588667,"Huron - Steel Serrated Soft Lathe Chuck Jaw - KT12EHPL - for 12"" Chucks - M14",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com385798588667,https://bulldogofthepines.combanner.jpg,55.6 USD,in_stock,used
386001519905,Sigma Size 3 - 4-Hole Threaded Ductile Iron Flange - DF3-S C110 1X20K29D 250 psi,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001519905,https://bulldogofthepines.combanner.jpg,31.44 USD,in_stock,used
386001527526,"*Lot of 6* TSP - 2"" FNPT x 3/4"" FNPT - Hex Reducing Pipe Coupling - Iron",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001527526,https://bulldogofthepines.combanner.jpg,33.99 USD,in_stock,used
386001541223,"Legend SA - 2"" FIP/ FNPT Black Floor Flange 350-468 - 4-Hole Class 150 5-1/2 OD",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001541223,https://bulldogofthepines.combanner.jpg,52.49 USD,in_stock,used
386001556461,"*Lot of 2* Victaulic FireLock EZ - 2"" Pipe Coupling LPCB - Style 109 2/60.3",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001556461,https://bulldogofthepines.combanner.jpg,27.19 USD,in_stock,used
387841415171,Thyssenkrupp Elevator - 2104CM002 - Max V2 Stand Alone Install Kit,Quality part from Bulldog of the Pines. eBay Condition: Open box,https://bulldogofthepines.com387841415171,https://bulldogofthepines.combanner.jpg,129.3 USD,in_stock,used
386001571115,Victaulic - 3x2-1/2 Grooved Eccentric Reducer Pipe Coupling - 88.9x73 - No. 51,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001571115,https://bulldogofthepines.combanner.jpg,25.49 USD,in_stock,used
386001607459,"Sigma - 10"" Mechanical Joint (MJ) Connector DMCP10 - 350 psi - Ductile Iron *NOS",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386001607459,https://bulldogofthepines.combanner.jpg,87.09 USD,in_stock,used
387841468350,Yuken Hydraulic Cylinder/ Actuator C-4117B CGFB63B210R 63mm Bore x 210mm Stroke,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387841468350,https://bulldogofthepines.combanner.jpg,194.29 USD,in_stock,used
387841478729,OEM John Deere Right-Side Hanger AW31812 for Flex-Wing Rotary Cutters CX15 HX15,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387841478729,https://bulldogofthepines.combanner.jpg,318.24 USD,in_stock,used
387841490683,Bucket/ Cylinder Arm Link - 206-70-57120 - for Komatsu PC220 PC240 Excavators,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387841490683,https://bulldogofthepines.combanner.jpg,225.11 USD,in_stock,used
387221654287,Oracle Lighting Oculus Bi-LED Replacement Headlight for 21+ Bronco *See Desc*,Quality part from Bulldog of the Pines. eBay Condition: For parts or not working,https://bulldogofthepines.com387221654287,https://bulldogofthepines.combanner.jpg,66.99 USD,in_stock,used
386944792033,Damianou - Black Maxi Dress - 2XL - Short Sleeve - Sparkles - Fringe - V-Neck,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944792033,https://bulldogofthepines.combanner.jpg,33.99 USD,in_stock,used
386005659580,*Lot of 4* AP Air 90 #6 Female O-Ring - 5/16 Hose - 5/8-18 - 461-7533 SR-1321SH,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386005659580,https://bulldogofthepines.combanner.jpg,25.49 USD,in_stock,new
386944809165,Adidas - Womens Navy w/ Pink Stripes Long Sleeve Pullover Top - XS - 1/4 Zip,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944809165,https://bulldogofthepines.combanner.jpg,12.74 USD,in_stock,used
386944814076,Ann Taylor Loft - Short Sleeve Button V Tiered Summer Dress S - Pink Bird Print,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944814076,https://bulldogofthepines.combanner.jpg,16.14 USD,in_stock,used
386944819952,Laju - Womens Navy Blue Swing Dress - M - Cap Sleeve - Pockets - V-Neck,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944819952,https://bulldogofthepines.combanner.jpg,12.74 USD,in_stock,used
386944831546,"JP Amalfi - ""Mare Berbero"" Berber Sea - Limited Edition White Unisex T-Shirt - L",Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944831546,https://bulldogofthepines.combanner.jpg,15.29 USD,in_stock,used
386944844905,Quiksilver Mens XL Heritage SS T-Shirt Dark Denim Heather Blue EQYWR0302 BRQH,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386944844905,https://bulldogofthepines.combanner.jpg,12.74 USD,in_stock,used
386797530919,"Logisnext - Pipe/ Duct, Pre Cleaner - 91A6101200 - for Mitsubishi Forklifts",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797530919,https://bulldogofthepines.combanner.jpg,147.39 USD,in_stock,used
386797536349,"*150 Qty* ProSelect - 36"" Cable Ties/ Zip Ties - Black - 175 lbs - PSCTB36",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797536349,https://bulldogofthepines.combanner.jpg,35.24 USD,in_stock,used
386797552450,Victory - Evaporator Sensing Probe w/ Connector - Gray - 50829316,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797552450,https://bulldogofthepines.combanner.jpg,29.74 USD,in_stock,used
386300861040,Zara - Trafaluc Denim Skinny Pants - 10 - Black w/ Red & White Stripes - Stretch,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386300861040,https://bulldogofthepines.combanner.jpg,16.99 USD,in_stock,used
386797587997,RAEL - Explosion Proof Electric Motor - RL-71-B4-2RL - II 2G Ex db IIC t4 Gb,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386797587997,https://bulldogofthepines.combanner.jpg,121.93 USD,in_stock,used
386300877101,Peserico Italy - Women's Sweater w/ Floral Design - US 8 - Black - 3/4 Sleeve,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386300877101,https://bulldogofthepines.combanner.jpg,88.43 USD,in_stock,used
386300880943,Coal N Terry CNT - Women's Dyed Shredded Denim Jeans - 6 - Button - Adjustable,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com386300880943,https://bulldogofthepines.combanner.jpg,90.44 USD,in_stock,used
386006268093,*Lot of 4* AP Air - 45* #10 Female O-Ring - 461-7531 - 15-2548C,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386006268093,https://bulldogofthepines.combanner.jpg,27.19 USD,in_stock,new
386006273610,*Lot of 4* OEM Thermo King - Compressor Pin Dowel Replacement - 55-1123 975-2025,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386006273610,https://bulldogofthepines.combanner.jpg,29.74 USD,in_stock,used
386006311502,"AP Air - 90* #10 Male O-Ring - Hose ID 1/2"" Thread 7/8""-18 - 461-7547 SR-1423SH",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386006311502,https://bulldogofthepines.combanner.jpg,12.74 USD,in_stock,new
386006900250,"Jones Stephens - 2"" Solvent Weld PVC Floor Drain w/ Trap & Plastic Grate D50200",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com386006900250,https://bulldogofthepines.combanner.jpg,22.09 USD,in_stock,used
386007008817,"Rubinetterie Bresciane - 2"" Water Service In-Line Brass Check Valve - FNWX431K",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007008817,https://bulldogofthepines.combanner.jpg,56.24 USD,in_stock,new
387104518965,"Titan-FCI - 2"" FNPT Wye Y-Strainer - YS81-CS - A216-WCB Carbon Steel - 1480 MWP",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387104518965,https://bulldogofthepines.combanner.jpg,44.99 USD,in_stock,used
387104580373,"Aquatherm - 3"" Split Flange Ring - Carbon Steel w/ Green Epoxy - 9790615722",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387104580373,https://bulldogofthepines.combanner.jpg,25.49 USD,in_stock,used
386007358236,*Bag of 25* Hailiang - Wrot Copper Adapters 604R - Nom 3/8 x 1/2 - OD 1/2 x 1/2,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007358236,https://bulldogofthepines.combanner.jpg,31.49 USD,in_stock,new
386007555496,*Bag of 6* Combilift 1/2 Male BSP x 3/4 Male JIC CPF00006 Forklift Fitting-Flar,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007555496,https://bulldogofthepines.combanner.jpg,27.19 USD,in_stock,new
386007694504,"*Bag of 50* Xtra Seal - 1-3/4"" Chrome Valves w/ Caps - 17-560L - Fit .0438"" Hole",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386007694504,https://bulldogofthepines.combanner.jpg,33.74 USD,in_stock,new
387104912472,"Apollo T & P Relief Valve 18C521-5-125 - 1"" MNPT In x FNPT Out, 5"" Elem, 125 psi",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387104912472,https://bulldogofthepines.combanner.jpg,66.99 USD,in_stock,used
387104922317,Pamco - Flared Reducer Tee AS1035J 080812 - for Bell 206 JetRanger/ LongRanger,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com387104922317,https://bulldogofthepines.combanner.jpg,48.74 USD,in_stock,new
387021523509,Danfoss Aeroquip - ORS Swivel Fitting - 1-7/16-12 Thread x -16 Hose - 1AA16FR16,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021523509,https://bulldogofthepines.combanner.jpg,22.09 USD,in_stock,used
387021530270,"AY McDonald - 3/4"" Ranger x 1"" Ranger Coupling Pipe Fitting - 74758-11 5196-010",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021530270,https://bulldogofthepines.combanner.jpg,48.74 USD,in_stock,used
387021546365,"*Lot of 4* Dixon - Boss - 1"" Ground Joint Stems - GB11 - Plated Steel",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021546365,https://bulldogofthepines.combanner.jpg,29.74 USD,in_stock,used
387021548821,"Parker 1/2"" In-Line Check Valve DT-500-MSMO-200 - 13/16-16 Seal-Lok x 3/4-16 ORB",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387021548821,https://bulldogofthepines.combanner.jpg,44.99 USD,in_stock,used
389779933731,John Deere Conveyor Roller WX-2091189 for Wirtgen W195 W200 W205 W207 W210 W215,Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com389779933731,https://bulldogofthepines.combanner.jpg,299.99 USD,in_stock,used
389780001006,"Kimball Midwest 12"" Bin Stand w/ Legs 630B Fits 612 618 619 630 631 660 661 662",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com389780001006,https://bulldogofthepines.combanner.jpg,94.99 USD,in_stock,used
389780268770,Bevel Gear & Pinion Set 48T/12T 4:1 Ratio Matched Set D7 A29 4048A-001 4012A-156,Quality part from Bulldog of the Pines. eBay Condition: Used,https://bulldogofthepines.com389780268770,https://bulldogofthepines.combanner.jpg,374.99 USD,in_stock,used
389780471898,"PAI Axle Shaft V2945 43-Spline 2-3/16"" OD 35-7/8"" Shaft Length 8-Bolt Tapered",Quality part from Bulldog of the Pines. eBay Condition: Used,https://bulldogofthepines.com389780471898,https://bulldogofthepines.combanner.jpg,146.99 USD,in_stock,used
389780787640,Reese 5th Wheel Gooseneck Crossmember fits LC3Z-5F057-A 17-22 Ford SD F250 F350,Quality part from Bulldog of the Pines. eBay Condition: Used,https://bulldogofthepines.com389780787640,https://bulldogofthepines.combanner.jpg,324.99 USD,in_stock,used
387638770447,(Qty 50) Blum - 173H9108180 - 171.150-01.08 Mounting Plate w/ 177H-310-01 Cam,Quality part from Bulldog of the Pines. eBay Condition: Open box,https://bulldogofthepines.com387638770447,https://bulldogofthepines.combanner.jpg,37.49 USD,in_stock,used
387638770449,(Qty 2) Garage Door Brackets - Full Hinge - Adjustable - Garage Door Parts,Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com387638770449,https://bulldogofthepines.combanner.jpg,33.74 USD,in_stock,new
389781263712,Dana Spicer - Off-Highway Reman Limited Slip Differential 29641-1X - 5.89 Ratio,Quality part from Bulldog of the Pines. eBay Condition: Remanufactured,https://bulldogofthepines.com389781263712,https://bulldogofthepines.combanner.jpg,2099.99 USD,in_stock,used
386138749956,"Rear Brake Drum for Select Kawasaki Mule 4000, 4010, 3010 Diesel w/OE 41038-0035",Quality part from Bulldog of the Pines. eBay Condition: New,https://bulldogofthepines.com386138749956,https://bulldogofthepines.combanner.jpg,28.89 USD,in_stock,new
387227175533,"(Qty 6) Corning Repl Channel Bars for Fiber Closures, 5x Threaded, 1x Unthreaded",Quality part from Bulldog of the Pines. eBay Condition: New – Open box,https://bulldogofthepines.com387227175533,https://bulldogofthepines.combanner.jpg,56.94 USD,in_stock,used
387754797864,Matisse - Beach - Reflection - Womens Natural Raffia Slide Sandals - US 9M,Quality part from Bulldog of the Pines. eBay Condition: New with defects,https://bulldogofthepines.com387754797864,https://bulldogofthepines.combanner.jpg,25.49 USD,in_stock,new
387754801534,Seychelles - Womens Summer Rain Slip-On Sandals - 8 - Silver - Made in Italy,Quality part from Bulldog of the Pines. eBay Condition: Pre-owned - Good,https://bulldogofthepines.com387754801534,https://bulldogofthepines.combanner.jpg,18.69 USD,in_stock,used
389003013856,"(1) H&R - Race Spring - 2.50"" ID (2-1/2"") - 6"" Length - 900 lbs/ in - R25060900",Quality part from Bulldog of the Pines. eBay Condition: New other (see details),https://bulldogofthepines.com389003013856,https://bulldogofthepines.combanner.jpg,36.74 USD,in_stock,new
389003032320,"Ultra-Fab - RV Trailer Ultra Steel Mini Roller - Weld On - 1.5""x2.5"" - 48-979022",Quality part from Bulldog of the Pines. eBay Condition: New other (see details),https://bulldogofthepines.com389003032320,https://bulldogofthepines.combanner.jpg,28.89 USD,in_stock,new
